hour_of_day,day_of_week,month,drivers_nearby,local_demand_score,is_raining,lead_time_minutes,trip_distance_km,is_airport_trip,label_assigned
6,4,7,7,0.2081803437726676,0,30,6.020767864279193,0,1
13,5,7,8,0.44949679201845316,0,120,10.579696935328684,0,1
17,2,7,6,0.11200745619387475,0,45,7.422966987979332,0,1
20,5,7,18,0.9292653334452547,0,45,8.651739328543204,0,0
17,0,9,14,0.6341849358302145,0,45,9.657096791020098,0,1
2,3,1,7,0.7669889109838154,0,120,21.665319804794223,0,1
4,2,10,19,0.8214721641871133,0,120,21.707445192620312,0,1
15,2,9,8,0.62934850994698,0,120,19.238313908603256,1,1
2,4,9,4,0.3484001682092066,0,45,10.935100562977667,0,1
6,4,3,18,0.8655920220232176,1,120,10.056140918332943,0,0
5,2,12,12,0.8154479469251361,0,15,11.914380330940027,0,1
10,4,7,20,0.22502748616938706,1,60,8.685922833644408,0,0
18,0,6,16,0.6576482358092849,1,60,2.3347616245172893,0,1
0,4,4,0,0.0050167829823297705,0,120,17.244215853493024,0,1
4,5,6,8,0.5680956588555652,0,45,19.16074908783211,0,1
22,5,7,3,0.08926079203841708,0,45,9.510201163279762,0,1
23,3,2,2,0.623015902315077,0,45,9.669102056641984,0,0
17,4,10,9,0.4409929571901441,1,60,2.414638649740084,0,0
0,6,2,12,0.8521239155698216,0,15,19.37577588958543,0,1
21,5,12,8,0.21156470244346492,0,45,10.136587850332234,0,1
21,0,3,17,0.39499523946514303,0,30,8.737108369938348,0,1
9,4,4,14,0.3277816667411919,1,15,8.775935883862843,0,0
19,2,2,10,0.8516583326212717,1,15,4.911959415089878,0,0
8,0,10,5,0.41123442868499294,0,120,14.073762820162138,0,1
8,0,4,17,0.07372895205428043,1,45,7.331359836977721,0,0
2,6,2,0,0.5289830873947753,0,30,7.3943510752066945,0,1
1,6,9,1,0.9221725152167246,0,120,16.641263772552335,0,0
22,2,1,7,0.5640714333731083,0,15,6.414609259103711,0,1
9,4,1,1,0.30812173558258105,0,120,5.870187497339418,0,1
8,0,10,20,0.24033809153152064,0,30,6.058324055954428,0,1
17,1,5,12,0.43049941189580654,1,60,4.418748803653156,0,0
9,3,12,4,0.5752193652454244,0,60,15.293962059390577,0,1
16,3,6,11,0.5400042571076432,1,60,3.7145701022387287,0,0
22,4,3,5,0.11796880053098324,0,120,15.313610494317812,0,1
14,3,7,20,0.7550064289896209,0,15,10.459596712158499,0,1
15,5,4,13,0.1297086760034195,0,120,9.62630131479658,0,1
9,2,6,8,0.04721200730403474,0,60,5.870187497339418,0,1
20,4,5,5,0.7496262297064035,0,15,19.664122923595354,0,1
17,4,1,7,0.08799276724955696,0,15,7.864153162859313,0,1
13,6,6,19,0.7918328045087986,0,120,9.699619467717946,0,1
14,4,10,2,0.5553723533910511,0,30,10.041484160129993,0,1
6,1,1,5,0.14599038035812395,1,120,17.840911564922962,0,0
1,1,9,2,0.7736549887468207,0,45,1.749870475184597,0,0
2,0,6,6,0.6170756959705654,0,120,5.352041010656727,0,1
23,3,7,18,0.37773973837759933,0,30,24.70075897275625,0,1
13,3,9,16,0.3325825982948132,0,15,3.157689434082653,0,1
4,2,8,13,0.902710248107441,0,45,13.236956367955294,0,0
1,5,7,0,0.34622804548632247,1,15,5.826208843296456,0,0
0,3,5,16,0.7262441557375283,1,60,3.3028826470055606,0,1
11,1,1,8,0.9925034072350489,0,15,11.339079494296863,0,1
13,2,12,9,0.140839391319444,0,45,14.96994396739132,0,1
15,6,11,2,0.08015529397895726,0,120,8.85448137147425,0,1
23,3,8,14,0.9818342377812889,1,30,7.311013107784358,0,0
16,3,10,16,0.6046951891327736,0,60,9.324350859430156,0,1
8,0,3,11,0.9850096846567148,0,30,4.447807777500306,0,0
5,6,6,8,0.6778646395370571,0,120,6.784990559155007,0,1
10,3,5,10,0.8730461224332673,0,30,5.033491369528703,0,1
8,1,11,15,0.4151817350688112,0,120,14.807396383582905,0,1
9,1,9,10,0.6351430609108998,0,45,19.85098171541371,0,1
8,2,7,15,0.2548332125552317,1,45,5.254043109802836,0,1
17,5,11,15,0.4244954503619808,1,120,5.004078218316067,0,0
12,4,2,15,0.7039232536691283,0,45,8.51189508478611,0,1
12,6,6,8,0.16388253265656783,1,45,15.340263199086671,0,0
14,0,2,5,0.7969983085063004,0,45,7.05979048367605,0,1
7,3,4,15,0.3869091772901222,0,120,17.22217555523825,0,1
23,5,11,8,0.6615642359694603,0,120,18.01552682506409,0,1
7,2,11,8,0.4798444503761413,0,15,11.436787255978588,0,1
14,3,7,10,0.5541700231560048,0,60,8.737108369938348,0,1
16,0,9,4,0.15752107878944732,0,15,2.8797325505645492,0,1
11,5,10,12,0.278699871483586,0,30,15.30912744067863,0,1
9,0,12,14,0.9509510459757461,1,15,5.17836292847222,0,0
11,4,8,10,0.23960614019359727,0,45,0.9835578305299049,0,1
20,0,11,18,0.11935715358944743,0,15,8.578203253483505,0,1
12,5,8,0,0.09479295929574838,0,60,23.553361294318623,0,1
14,2,6,20,0.5935140633052592,0,30,4.3268139616741115,0,1
7,4,5,1,0.7276419527921745,0,60,17.3142333193495,0,0
0,3,8,1,0.5195125281292395,0,120,3.29551881926398,0,0
17,0,5,6,0.4362798896602319,0,15,16.341527183909943,0,1
5,1,12,15,0.6263214217430054,1,120,9.522840522689245,0,1
11,1,7,6,0.03295637382627714,0,45,10.173116633021493,0,1
1,4,11,19,0.792471051443708,0,60,12.592568975794695,0,1
22,6,2,6,0.011573486611543449,0,30,12.840273751642995,0,1
7,2,7,20,0.943673942722679,0,60,19.320246640001255,0,0
10,1,11,17,0.9761323029574175,0,45,19.79375579652794,0,1
17,2,5,2,0.9892129136333377,0,60,18.09887018350363,1,0
11,3,1,6,0.4930730081451591,0,60,2.357248814165626,0,1
2,3,6,7,0.31442327817190907,0,15,9.621095995038688,0,1
17,1,1,4,0.4203068069149588,0,30,15.347263441016088,0,1
14,1,9,2,0.826650362709921,0,45,14.417903348778147,0,0
2,6,5,12,0.07869074619372618,0,45,16.62027766612315,0,1
10,6,5,17,0.031150697768632885,0,30,8.124840399923546,0,1
19,3,3,20,0.72726734555871,1,15,4.955818509191296,0,0
10,3,8,9,0.9960232140907455,0,120,3.4603342878663805,0,0
11,1,3,14,0.5796925449871265,0,120,14.613583835935318,0,1
2,0,6,14,0.8551284502590183,0,45,20.944135123890703,0,1
10,6,4,16,0.7061789015977017,0,120,13.519952366567535,0,1
22,1,4,8,0.24273265008930167,0,30,15.875007914321602,0,1
11,4,12,12,0.7000782668764651,1,30,15.54817543358888,0,1
14,6,7,15,0.3552117272935733,0,45,13.287347325004815,0,1
12,2,4,0,0.16887227120547166,0,45,6.369632784874428,0,1
18,6,10,12,0.2748166638662597,0,30,5.688809036260197,0,1
16,3,1,18,0.5816784347273916,0,60,8.279525586004802,0,1
19,3,5,9,0.7218187436597975,0,15,5.2493086026921185,0,1
10,4,2,13,0.8311306525852994,1,15,0.0,0,0
1,4,7,14,0.296071741136544,0,45,11.037503023624163,0,1
9,0,9,15,0.5186881426871189,1,15,2.011061438813343,0,0
15,6,6,7,0.8745143097721989,0,15,15.332931889306371,0,1
10,5,1,10,0.4485914189443614,0,30,8.710729913302819,0,1
4,2,10,20,0.410022848900506,1,30,9.629050802801839,0,0
9,0,5,10,0.9891937241011992,0,15,9.699619467717946,0,1
17,2,5,12,0.8088892270638415,0,45,9.776477166628256,0,0
5,2,2,12,0.013423713443433183,1,15,2.1733592345833412,0,0
17,0,1,1,0.18508319955362917,0,30,12.769573250388596,0,0
12,0,2,8,0.8592517660892697,0,15,14.82472077105069,0,1
20,2,9,4,0.8677149586155078,0,120,8.02956105253275,0,0
8,0,3,14,0.8896333883161699,0,120,18.348201529547268,0,0
15,4,1,1,0.6482413267987098,0,30,9.478131999445003,0,1
4,4,7,8,0.9969094673365908,0,15,10.252030216266,0,1
4,1,11,19,0.12336796960043994,0,45,9.731415276580838,0,1
8,2,10,0,0.9101629777058495,1,15,4.39654173108133,0,0
20,4,2,19,0.9933740688249212,1,15,9.251114844362947,0,0
20,3,9,18,0.3956463346990968,0,45,9.629050802801839,0,1
23,4,3,10,0.672013376343041,0,30,18.106598747800295,0,1
14,2,9,7,0.9743379121603207,0,15,9.506433137218258,0,1
16,4,11,18,0.9770230593369944,0,60,6.373112117160669,0,0
11,5,1,6,0.9307426349161871,0,45,8.651739328543204,0,1
11,0,11,3,0.6732871868508545,0,60,14.479153404523238,0,1
23,3,9,12,0.7244110890382828,0,60,8.950437523843812,0,1
7,3,2,4,0.1376947718528101,1,120,15.308700800929703,1,0
3,0,6,12,0.24210736913312902,0,60,9.781762436214716,0,1
1,4,6,3,0.26686590466628035,1,120,7.266917363757316,0,0
18,6,5,0,0.30473042906358283,1,120,8.234819822057776,0,0
20,1,12,15,0.10770291329004911,0,45,14.479153404523238,0,1
18,6,10,4,0.6596569360973631,0,60,8.66984039014551,1,1
5,2,5,7,0.2903198523400419,0,120,11.043295661239258,0,1
14,6,8,3,0.7739269059532446,0,15,11.631468615277758,0,1
2,1,3,7,0.47666098327021145,0,60,11.436787255978588,0,1
6,3,7,20,0.5092020050615751,0,45,23.109257221876852,0,1
15,5,7,2,0.5480594403031093,0,30,5.17836292847222,0,1
0,3,10,20,0.17161271728062466,0,30,2.0625555509986278,0,1
18,1,11,7,0.3687853358311627,0,45,12.324510850969663,0,1
10,1,10,17,0.5840042724539599,0,30,2.2418646155478243,0,1
6,4,7,10,0.3857956390567351,0,60,6.020767864279193,0,1
20,2,7,10,0.9697039882020027,1,15,15.313610494317812,0,0
8,6,4,18,0.9733727607620409,0,30,17.69496722297159,0,1
17,6,12,20,0.14477358644808036,0,60,8.124840399923546,0,1
0,6,5,4,0.07738779411253871,0,120,8.763683074446966,0,1
4,3,5,17,0.6835621431837907,0,60,14.519726484345249,0,1
7,6,4,10,0.8405325761415395,0,30,10.691048718846142,0,0
9,3,9,7,0.8711200380966148,0,60,17.420891823513976,0,1
11,5,5,7,0.6040855556796975,0,120,11.040242100028074,0,1
11,6,6,14,0.5933606308107201,1,45,1.7528242334782174,0,1
18,2,1,4,0.3335372359377409,0,45,23.72527621649886,1,1
16,3,8,12,0.18424201475587443,1,15,14.671859769225042,0,1
8,4,5,17,0.8377635953178575,1,30,10.136587850332234,0,0
17,6,4,13,0.3474154296228501,0,120,17.21627809519539,0,1
10,2,5,12,0.05924308351074792,0,30,0.9544325067831071,0,1
22,2,11,9,0.21389888843263183,1,15,4.411808112919666,0,0
9,4,1,15,0.9858047965591853,0,45,8.886915861766878,0,0
21,1,3,15,0.44045588018714166,1,120,1.6106151249604592,0,0
7,4,4,1,0.05216830109444259,0,120,11.838694281520327,0,0
21,0,6,19,0.619918607687534,0,45,5.0239980403095625,0,1
18,3,9,16,0.7373678540702355,0,15,10.579696935328684,0,1
12,2,11,5,0.6999865608960238,0,45,6.393395900852561,0,1
20,4,11,12,0.5866246186113527,0,15,12.864711264689113,0,1
0,3,6,15,0.7682979551332355,0,120,12.5183146830018,0,1
23,4,4,14,0.41027967918712427,0,30,7.52020990387524,0,1
7,4,3,20,0.22903492413788662,0,45,10.18559622148162,0,0
21,1,11,4,0.45450194905618335,0,60,15.702531156760251,0,1
22,4,12,11,0.04279420442372528,0,60,15.347263441016088,0,1
13,4,4,3,0.04199964945112411,0,15,12.282515036836092,0,1
21,5,2,12,0.8032351525068288,0,15,3.7233054829993146,0,1
14,1,4,11,0.22623806936286683,0,30,14.73472751961073,0,1
20,3,12,4,0.6041397918753602,1,15,18.548918697258337,0,0
1,6,4,19,0.40848089838378243,0,120,11.123296766656013,0,1
9,0,6,9,0.5181483935787115,0,45,6.623146901301409,0,1
19,6,11,17,0.3925886028884207,1,60,10.98986992102267,0,0
8,3,8,9,0.5935789354596551,0,15,18.617184683276,0,1
18,1,9,1,0.7261823853847514,0,120,16.494418829477603,0,0
13,1,4,4,0.25606955396267483,1,60,21.107297025145243,0,1
19,3,7,10,0.12537371516475027,0,30,14.12235298959335,0,1
13,3,12,13,0.39487099267404524,1,30,1.110660000985842,0,0
15,1,5,0,0.7466003741006577,0,30,8.710729913302819,0,0
10,1,5,14,0.05809789092061257,0,60,12.833710952719699,0,1
22,5,10,3,0.9048492413376743,1,45,18.51463710576806,0,0
6,0,12,15,0.3031421528405981,0,45,5.870187497339418,0,1
19,1,2,18,0.789034512290834,0,60,10.987528387088611,0,1
2,2,12,3,0.6645233762674037,0,45,12.142078673553328,0,1
0,2,11,7,0.03652931765997036,0,60,3.0055398771780353,0,1
8,3,2,18,0.5211483528135576,0,60,20.674184835082038,0,1
23,5,9,11,0.5538075492174306,0,120,11.631468615277758,0,1
13,6,1,13,0.9971666314947446,0,60,9.731415276580838,0,1
16,4,10,4,0.08225918567398116,0,45,13.635954509059228,0,1
13,4,8,4,0.7409388236841553,0,45,9.783637289003389,0,1
12,3,1,7,0.3501140808102998,0,60,10.987528387088611,0,1
2,5,12,2,0.814361556533946,0,45,2.084272196342527,0,0
19,4,8,12,0.7135396865301482,0,15,11.519968000893302,0,1
14,6,9,15,0.3449716934166911,0,120,16.16451904196504,0,1
2,2,6,10,0.6965415877351162,0,45,20.576310079603612,0,1
17,3,8,19,0.8388065335170355,0,45,10.64163295064175,0,0
17,5,11,7,0.2570882629621294,0,45,6.626663464485486,0,1
17,3,1,9,0.1027881753749833,0,120,14.36113253207727,0,1
16,6,4,13,0.9937303360261143,0,15,19.170766168559986,0,0
18,6,2,0,0.5866770812639981,0,30,13.395040797464732,0,0
8,2,1,8,0.050887956722831085,0,120,7.111880363535915,0,1
15,0,4,1,0.5595841646596978,0,60,8.709018737094436,0,1
6,2,6,11,0.871996091327001,0,15,6.581838552529127,0,1
16,1,7,13,0.4518663616558093,0,60,8.825716719137263,0,1
12,1,9,19,0.9315489016739661,1,60,6.1676635536701045,0,0
11,0,8,6,0.4377053065249029,0,60,21.972494121974993,0,1
11,4,2,10,0.7625059098475122,0,60,14.73472751961073,0,1
22,0,7,9,0.9163573794411505,0,60,10.615712047820658,0,1
6,6,3,1,0.4220071154779076,0,15,3.3129217703381775,0,1
11,3,12,4,0.5177675973113356,1,120,7.228784431038975,0,0
15,4,6,20,0.3011175413988285,0,15,14.443274597939961,0,1
10,6,11,10,0.17546654391856187,1,15,15.187507990559194,0,1
9,6,7,1,0.9584422973905885,0,30,5.445058654960043,0,0
3,2,10,17,0.7903875817843206,0,15,6.683222669264454,0,1
1,5,2,3,0.6923648119454737,0,120,22.12974077918168,0,1
1,0,5,3,0.39368205703622206,0,45,19.6647376971858,0,1
17,6,6,13,0.8582518225142545,0,45,6.253326029872908,0,1
2,3,10,8,0.17205520880001945,0,30,7.105736360837832,0,1
13,3,10,6,0.10818347446897414,0,45,14.417903348778147,0,1
12,1,10,19,0.6718531433057839,0,120,15.614771958429591,0,1
12,3,11,19,0.38674332631331376,0,30,3.4495475904661084,0,1
17,3,4,11,0.8120873773613642,0,120,14.525209869902762,0,1
17,4,2,17,0.4442195550508192,1,15,10.045385918051362,0,0
18,5,1,10,0.9676104092336448,0,60,21.71897423941866,0,0
21,1,9,0,0.06916166773641441,1,15,6.414609259103711,0,0
16,2,10,13,0.578893270439278,0,15,11.306780309857755,0,1
1,5,8,9,0.3156502580403142,0,120,10.723806339511459,0,1
14,4,5,3,0.04733944708196003,1,60,11.631468615277758,0,0
20,0,3,11,0.0018766224578974366,1,30,12.913775403027305,0,0
7,2,6,19,0.7077054447965333,1,45,21.12168272196203,0,1
9,3,4,5,0.43722510106189594,1,15,6.406963272573451,0,0
13,1,4,8,0.8559899259228784,0,60,4.904172697116385,0,0
2,1,2,11,0.7855272144353459,0,15,7.452118970084169,0,1
15,2,5,13,0.32084637953872686,1,45,16.44936395946596,0,0
11,6,10,14,0.692792902637372,0,120,17.840911564922962,0,1
10,6,2,11,0.5483154507978243,0,30,11.620070864885566,0,1
19,6,9,5,0.3105101665416946,1,60,15.706951765851628,0,0
7,3,7,13,0.9393516813524319,1,60,1.4532687763469283,0,0
20,6,1,8,0.7692538496694515,1,45,12.475948876387138,0,0
8,3,7,19,0.40307660868826867,0,120,23.38008871007157,0,1
3,2,1,10,0.6726313512873057,0,30,7.469589354734159,0,1
21,2,3,6,0.4906373502636959,0,60,13.390546126508866,0,1
11,1,4,3,0.9297651723118727,0,60,12.913775403027305,0,1
18,0,8,1,0.2821872906299653,0,60,8.763683074446966,0,1
0,5,4,7,0.1686681224256441,0,30,7.864153162859313,0,1
9,2,6,19,0.6523612126749027,0,15,6.2079695732026146,0,1
14,3,4,4,0.22789819062336014,1,30,8.712305551363398,0,1
14,1,8,13,0.484286114960664,0,60,24.70075897275625,0,1
20,4,8,17,0.7266052649615317,0,15,7.3943510752066945,0,1
21,1,12,1,0.6158797733484217,0,60,9.543697329589772,0,0
22,2,8,4,0.5218103427292998,0,60,6.325360944605267,0,1
17,2,8,0,0.1921052737573269,0,15,8.61496280890598,0,0
3,6,5,11,0.41806151933386104,0,30,9.324350859430156,0,1
13,1,5,11,0.9598866569279765,0,120,27.498574527994183,0,1
10,6,11,20,0.5567521572745963,0,120,2.2657890581674507,0,1
12,1,3,5,0.8639553734301683,0,15,3.3129217703381775,0,1
0,4,6,2,0.7182913109957422,1,120,11.38105109583604,0,0
22,5,5,19,0.8757286025038484,0,30,7.0199397682955595,1,0
10,5,6,15,0.1602641067585776,0,15,8.919076361364215,0,1
19,0,4,7,0.3406699001561576,0,45,6.684980345662183,0,1
23,2,10,1,0.8965311960242367,0,120,8.421892870549673,0,0
7,5,7,19,0.2251455871020115,1,15,5.125354391166721,0,0
3,6,2,5,0.2584238888736696,0,45,9.32916163336247,0,1
1,5,6,5,0.5057537088776084,0,120,3.3548848142782193,0,1
6,4,4,18,0.3389109778141649,0,45,4.367450639802366,0,1
18,3,2,7,0.6016290689415734,1,60,29.822315796584338,0,0
18,1,1,18,0.28731829508523754,0,45,18.778228186413457,0,1
18,3,12,11,0.24358974191984317,0,30,2.2418646155478243,0,1
20,4,1,20,0.8560515553881017,0,30,4.608305766774385,0,0
6,5,11,15,0.5773217810239087,0,15,5.002144550853749,0,1
20,5,6,17,0.09820332306635571,1,120,9.299978707533441,0,0
3,2,4,8,0.7400066949257182,0,45,9.435270484873996,0,1
21,0,8,19,0.3316582728040248,1,30,5.038482799678018,0,0
20,3,9,13,0.5357959567711608,0,45,8.523891103028356,0,1
21,4,7,20,0.6990192689557347,0,120,17.873316401280235,0,1
2,6,11,19,0.6621978782703394,0,30,8.050904983911286,0,1
7,3,7,14,0.048864799886579324,0,30,13.735422053724939,0,1
15,0,10,5,0.31800398304437094,0,30,6.132827091963535,0,1
19,0,9,11,0.9907398074456348,0,60,23.522105148886833,0,1
10,5,12,13,0.4364673625483195,0,15,7.166349263014373,0,1
14,4,7,8,0.03451549516716834,0,30,13.236956367955294,0,1
0,3,6,13,0.9923289884876964,0,120,9.042144376723694,0,1
7,0,12,15,0.7177596724411064,0,15,9.46129520831743,0,1
10,5,3,15,0.1420277475482974,1,30,9.16825292771064,0,0
3,2,1,6,0.3522695431548225,0,120,8.751902593190888,0,1
2,2,5,10,0.6446241596497022,0,30,2.431104812218951,0,1
4,0,11,18,0.6091596892821294,1,120,2.431104812218951,0,0
7,3,1,0,0.9100724653829737,0,30,10.64163295064175,0,0
22,6,11,6,0.27444004878734973,0,30,19.23718207379781,0,1
1,1,9,13,0.7356103716037921,1,120,6.244051552750227,0,1
5,1,10,3,0.8193374652476092,0,120,10.98986992102267,0,1
2,5,1,9,0.6747090786664638,0,45,11.551170005951095,0,1
2,5,9,8,0.1868657336184265,0,15,7.574306122104294,0,1
13,6,8,3,0.41431472167746786,0,30,4.759652667019792,0,1
13,0,8,10,0.03207632253298165,0,60,11.009933305085035,0,1
10,4,5,7,0.8320611696718897,1,15,20.40198595958041,0,0
20,5,11,17,0.6063924282316457,0,15,3.3182831271029896,0,1
4,2,5,0,0.24389291901845023,0,120,3.5500067556004105,0,0
1,5,2,6,0.0020321539538987743,0,60,12.201446308719017,0,1
4,3,6,6,0.0002464240953415908,1,45,2.086982512639955,0,0
0,0,2,10,0.3900386926779106,0,45,4.004357194187994,0,1
8,4,10,4,0.10189593247288697,0,30,12.656144739224729,0,1
7,0,7,16,0.03879497940328003,0,15,8.024344241575127,0,1
14,2,8,16,0.7658618406822374,0,120,10.4328517529811,0,1
22,4,5,9,0.9072946220712191,0,45,9.44070074175725,0,1
9,4,3,20,0.3726971460703965,0,60,3.9826048213557605,0,1
9,3,11,11,0.6042493064539849,1,60,14.558904990888447,0,0
6,2,8,7,0.6412796932789537,0,60,3.4590449079400707,0,1
16,6,3,0,0.24845083265836032,0,45,19.434097549694457,0,0
16,0,9,7,0.13618960173792682,0,120,14.220420223082957,0,1
22,1,4,15,0.10615901915681791,0,60,4.78510638920785,0,1
10,0,10,4,0.6496927218393455,1,15,4.996233126664595,0,0
21,3,1,19,0.9246170702771058,0,15,19.079528841083025,0,1
15,3,4,9,0.5869054796090516,0,120,7.228784431038975,0,1
8,4,2,1,0.31292476179601825,0,30,8.537515901950758,0,0
3,0,1,2,0.7135438726233276,0,30,9.476186378256271,0,0
0,6,2,14,0.38946007366006086,1,60,15.404085596475303,0,1
17,1,4,5,0.23667360283821048,0,60,3.360287013119812,0,1
22,4,11,15,0.05218409714589001,1,120,3.1895762465293376,0,1
18,3,2,16,0.8914530447088396,1,30,8.124840399923546,0,0
9,3,12,19,0.5556453691059287,0,30,8.712305551363398,0,1
22,3,10,6,0.8422265829372533,0,60,9.808485521341419,0,1
9,6,9,7,0.4408111243032543,0,45,19.640991256863078,0,1
16,6,4,17,0.2467280402085399,0,120,23.109257221876852,0,1
0,5,4,15,0.5341405313370939,0,30,10.957724275554526,0,1
6,4,9,15,0.9460798060193744,0,60,21.71897423941866,0,1
21,1,1,1,0.5731791111271658,0,60,6.111428866432047,0,0
19,2,2,6,0.37116444923725855,0,120,15.140588816884879,0,1
2,2,3,16,0.4613697521847028,0,60,18.157069325890543,1,1
7,0,4,2,0.5876503713503773,0,15,5.891025847105521,0,0
9,4,5,4,0.7208407898340334,1,60,9.629050802801839,0,0
21,3,3,8,0.5515642318039833,0,120,5.445058654960043,0,1
11,6,10,11,0.5717530647283341,0,15,6.253326029872908,0,1
4,1,10,17,0.7080437909942581,0,60,4.1425662788833,0,1
6,2,10,19,0.7815760492105951,0,60,4.996233126664595,0,1
15,4,9,0,0.005919835492589676,0,60,0.9835578305299049,0,0
14,0,6,5,0.022167738227331313,0,120,4.336591395549256,0,1
17,0,6,1,0.4414234649989448,0,120,7.478767839890842,0,0
12,4,9,20,0.3485871663271414,0,15,4.543152216496066,0,1
19,3,3,4,0.13762745129090925,0,60,11.437532058254398,0,1
10,2,10,12,0.9275620890488394,0,120,6.031351870825362,0,0
9,3,2,8,0.5165937985902178,0,30,16.112211993972362,0,1
12,5,12,14,0.9296559698224529,0,60,3.3182831271029896,0,0
22,5,9,20,0.02665350952079304,0,15,11.519968000893302,0,1
2,4,8,0,0.016466018090056322,1,45,15.587754390546047,0,0
10,4,3,9,0.23952863401911806,0,15,7.197964597996378,0,1
0,0,10,12,0.719362278133236,0,30,14.474247475793213,1,1
2,5,4,1,0.8806107047253697,0,15,13.639591711127537,0,0
18,3,3,3,0.943674502921453,0,120,2.9891780000369663,0,1
16,2,8,18,0.29115367994151553,0,45,3.3548848142782193,0,1
13,6,10,10,0.2390057450152655,0,45,2.2418646155478243,0,1
2,1,7,5,0.4591732164909923,1,45,7.794086640433487,0,1
12,3,8,8,0.5738021025601162,0,45,1.3627338817839374,0,1
1,1,6,14,0.7105336743992777,0,30,7.478767839890842,0,1
14,2,2,2,0.10572485421149469,1,45,4.759652667019792,0,0
21,4,4,13,0.7804081562296549,0,60,10.627585962516125,0,1
3,6,11,5,0.28515698625995356,0,45,20.576310079603612,0,1
10,0,5,4,0.5364994424045575,0,60,8.153425318472259,0,1
16,3,1,6,0.028954400242154676,0,30,5.424757555596158,0,1
20,6,5,6,0.09047408475201468,0,45,10.825716863158814,0,1
9,0,3,6,0.03033607421417417,1,60,12.544525396732567,0,0
6,2,1,9,0.8199497176360494,0,120,2.084272196342527,0,1
6,5,8,2,0.9626181818387309,1,30,13.397860537396571,0,0
23,0,10,3,0.775560568578722,1,120,6.758921176717513,0,0
11,6,11,3,0.360525773536583,0,15,6.031351870825362,0,1
7,1,4,8,0.8811199427916014,1,120,14.96719933214167,0,0
12,2,2,18,0.12496138073926955,0,45,16.271697086998326,0,1
16,2,5,14,0.7277580445210771,0,30,3.4603342878663805,0,1
20,1,1,1,0.08860202052431299,0,45,8.65603024342981,0,0
8,6,1,13,0.7616629627152377,0,120,12.033968262117405,0,1
22,0,8,12,0.34943878326355093,0,60,9.435270484873996,0,1
15,6,10,8,0.26226297978008617,0,15,12.646796174366711,0,1
5,5,2,6,0.4864023894767795,1,45,16.292780412427057,0,0
3,0,7,12,0.6035577246853518,0,60,15.52210712014742,0,1
22,5,11,10,0.09159901257235237,0,30,5.4033840031674325,0,1
10,5,8,0,0.24349820914800002,0,15,19.144425706026336,0,0
7,2,8,3,0.25228856548804224,0,45,2.3861877132415317,0,1
10,2,4,14,0.33049829716652257,0,15,5.840121709684697,0,1
10,5,2,12,0.8183689304913979,1,60,7.228784431038975,0,0
11,5,10,2,0.16820539889364383,1,45,7.3943510752066945,0,0
19,0,9,6,0.8351965410380255,0,30,18.778228186413457,0,0
5,3,5,1,0.3813758127484298,0,60,19.16074908783211,0,1
19,2,7,19,0.5934427828203903,0,120,13.637588317363706,1,1
0,3,1,11,0.7052010217084139,0,30,7.456493607727266,0,1
13,4,10,18,0.4406135782268331,0,120,5.187996476350773,0,1
7,4,10,10,0.19921000022290092,0,45,11.035762203708808,0,1
4,2,7,4,0.25027539337865123,0,60,14.732219856826859,0,1
21,4,4,17,0.008117023020843273,0,30,16.485217167505933,0,1
23,2,10,9,0.2733061449331483,0,60,13.735422053724939,0,1
21,4,12,20,0.42758410279431835,0,60,9.32916163336247,0,1
6,4,8,18,0.7189064034615291,0,120,8.61496280890598,0,1
13,5,9,8,0.6393198810987263,0,120,15.283252749609748,1,1
12,5,5,13,0.12040069759426542,0,60,6.111428866432047,0,1
15,6,1,18,0.44066145143962265,0,60,9.041555736220936,0,1
23,6,10,4,0.6139453253817038,0,60,21.107297025145243,0,1
4,1,11,20,0.5161297410111699,1,60,17.68794397974313,0,1
0,1,5,6,0.5690794976802448,0,30,2.967755321181685,0,1
2,2,12,14,0.5173109140443539,0,30,5.248297988100874,0,1
21,3,4,10,0.7849722912482842,0,30,16.048767666711058,0,1
19,2,8,14,0.7662538311398114,0,60,18.37733443242542,0,1
1,4,1,16,0.062219607879936745,0,60,13.265633295912004,0,1
7,1,12,3,0.6827063696309125,0,45,10.427832065341494,0,1
22,3,7,19,0.34799082524933367,0,120,19.950035984425405,0,1
22,6,7,14,0.28520860380437085,1,120,6.581838552529127,0,1
22,1,8,6,0.30899197078857443,0,30,4.411808112919666,0,1
16,5,5,19,0.3802803546079937,1,60,9.245380517154798,0,1
23,3,7,15,0.4423910875126369,1,60,1.6106151249604592,0,0
12,6,3,9,0.9580152776906701,0,120,18.00159661347883,0,1
15,3,7,11,0.08675446509978546,0,120,8.548006724850406,0,1
19,5,6,19,0.08984640639012265,0,30,17.902604397286716,0,1
0,0,10,12,0.6244134748928808,0,15,4.904172697116385,0,1
8,5,11,9,0.5644228548389094,1,45,8.66984039014551,1,0
1,5,10,5,0.21704666012727436,0,45,1.749870475184597,0,1
1,2,2,12,0.7563002647814974,1,60,16.641263772552335,0,1
6,3,11,4,0.0022712073987299908,0,120,13.937313956625092,0,1
19,2,12,19,0.6125920054766578,0,45,14.13853701353485,0,1
13,1,9,15,0.8307077469274194,0,15,11.037503023624163,0,1
